 OrderID,UserID,ProductID,Quantity,OrderDate,ReviewRating,OrderAmount,Price_x,Price_y,TotalAmount,Price
O0980,U0336,P0162,1,2026-01-04 09:41:00,4,449,449,449,449,449
O0981,U0112,P0090,1,2026-01-05 09:16:00,5,1299,1299,1299,1299,1299
O0982,U0284,P0168,1,2026-01-05 20:39:00,5,349,349,349,349,349
O0983,U0142,P0129,1,2026-01-06 09:22:00,4,35999,35999,35999,35999,35999
O0984,U0209,P0199,1,2026-01-07 09:58:00,5,699,699,699,699,699
O0985,U0319,P0171,1,2026-01-07 20:12:00,5,1499,1499,1499,1499,1499
O0986,U0159,P0138,1,2026-01-08 09:44:00,4,12999,12999,12999,12999,12999
O0987,U0106,P0167,1,2026-01-09 09:19:00,5,249,249,249,249,249
O0988,U0270,P0183,1,2026-01-09 20:31:00,5,2999,2999,2999,2999,2999
O0989,U0197,P0161,1,2026-01-10 09:23:00,4,599,599,599,599,599
O0990,U0344,P0136,1,2026-01-11 09:38:00,5,3499,3499,3499,3499,3499
O0991,U0128,P0195,1,2026-01-11 20:47:00,5,349,349,349,349,349
O0992,U0228,P0103,1,2026-01-12 09:36:00,4,34999,34999,34999,34999,34999
O0993,U0358,P0165,1,2026-01-13 09:12:00,5,149,149,149,149,149
O0994,U0178,P0180,1,2026-01-13 20:45:00,5,2999,2999,2999,2999,2999
O0995,U0134,P0163,1,2026-01-14 09:59:00,4,749,749,749,749,749
O0996,U0298,P0110,1,2026-01-15 09:21:00,5,16999,16999,16999,16999,16999
O0997,U0162,P0166,1,2026-01-15 20:39:00,5,499,499,499,499,499
O0998,U0249,P0189,1,2026-01-16 09:28:00,4,899,899,899,899,899
O0999,U0101,P0125,1,2026-01-17 09:55:00,5,96999,96999,96999,96999,96999
O1000,U0339,P0172,1,2026-01-17 20:34:00,5,2999,2999,2999,2999,2999
O1001,U0215,P0120,1,2026-01-18 09:29:00,5,13999,13999,13999,13999,13999
O1002,U0307,P0168,1,2026-01-18 20:41:00,4,349,349,349,349,349
O1003,U0144,P0092,1,2026-01-19 09:54:00,5,5999,5999,5999,5999,5999
O1004,U0271,P0174,1,2026-01-20 09:36:00,5,1999,1999,1999,1999,1999
O1005,U0180,P0142,1,2026-01-20 20:53:00,4,45999,45999,45999,45999,45999
O1006,U0322,P0163,1,2026-01-21 09:47:00,5,749,749,749,749,749
O1007,U0113,P0139,1,2026-01-22 09:21:00,5,15999,15999,15999,15999,15999
O1008,U0258,P0194,1,2026-01-22 20:35:00,4,449,449,449,449,449
O1009,U0172,P0107,1,2026-01-23 09:52:00,5,57999,57999,57999,57999,57999
O1010,U0311,P0170,1,2026-01-24 09:37:00,5,199,199,199,199,199
O1011,U0121,P0132,1,2026-01-24 20:28:00,4,7999,7999,7999,7999,7999
O1012,U0234,P0162,1,2026-01-25 09:55:00,5,449,449,449,449,449
O1013,U0152,P0187,1,2026-01-26 09:14:00,5,4999,4999,4999,4999,4999
O1014,U0294,P0165,1,2026-01-26 20:42:00,4,149,149,149,149,149
O1015,U0108,P0144,1,2026-01-27 09:26:00,5,61999,61999,61999,61999,61999
O1016,U0345,P0173,1,2026-01-28 09:41:00,5,2599,2599,2599,2599,2599
O1017,U0190,P0127,1,2026-01-28 20:36:00,4,28999,28999,28999,28999,28999
O1018,U0277,P0169,1,2026-01-29 09:31:00,5,399,399,399,399,399
O1019,U0133,P0135,1,2026-01-30 09:59:00,5,6499,6499,6499,6499,6499
O1020,U0208,P0167,1,2026-01-30 20:22:00,4,249,249,249,249,249
O1021,U0353,P0114,1,2026-01-31 09:43:00,5,62999,62999,62999,62999,62999
O1022,U0156,P0181,1,2026-02-01 09:28:00,5,9999,9999,9999,9999,9999
O1023,U0226,P0166,1,2026-02-01 20:47:00,4,499,499,499,499,499
O1024,U0103,P0141,1,2026-02-02 09:52:00,5,34999,34999,34999,34999,34999
O1025,U0283,P0161,1,2026-02-03 09:44:00,5,599,599,599,599,599
O1026,U0168,P0109,1,2026-02-03 20:41:00,4,29999,29999,29999,29999,29999
O1027,U0327,P0184,1,2026-02-04 09:37:00,5,299,299,299,299,299
O1028,U0149,P0137,1,2026-02-05 09:12:00,5,2999,2999,2999,2999,2999
O1029,U0242,P0192,1,2026-02-05 20:48:00,4,499,499,499,499,499
O1030,U0193,P0128,1,2026-02-06 09:26:00,5,15999,15999,15999,15999,15999
O1031,U0341,P0168,1,2026-02-07 09:39:00,5,349,349,349,349,349
O1032,U0114,P0136,1,2026-02-07 20:56:00,4,3499,3499,3499,3499,3499
O1033,U0266,P0186,1,2026-02-08 09:58:00,5,1899,1899,1899,1899,1899
O1034,U0206,P0164,1,2026-02-09 09:15:00,5,199,199,199,199,199
O1035,U0301,P0111,1,2026-02-09 20:35:00,4,39999,39999,39999,39999,39999
O1036,U0136,P0162,1,2026-02-10 09:22:00,5,449,449,449,449,449
O1037,U0179,P0190,1,2026-02-11 09:49:00,5,5499,5499,5499,5499,5499
O1038,U0230,P0163,1,2026-02-11 20:43:00,4,749,749,749,749,749
O1039,U0150,P0104,1,2026-02-12 09:34:00,5,12999,12999,12999,12999,12999
O1040,U0313,P0180,1,2026-02-13 09:41:00,5,2999,2999,2999,2999,2999
O1041,U0129,P0165,1,2026-02-13 20:19:00,4,149,149,149,149,149
O1042,U0217,P0147,1,2026-02-14 09:57:00,5,29999,29999,29999,29999,29999
O1043,U0350,P0177,1,2026-02-15 09:23:00,5,1599,1599,1599,1599,1599
O1044,U0140,P0169,1,2026-02-15 20:41:00,4,399,399,399,399,399
O1045,U0297,P0123,1,2026-02-16 09:35:00,5,39999,39999,39999,39999,39999
O1046,U0169,P0160,1,2026-02-17 09:59:00,5,3999,3999,3999,3999,3999
O1047,U0246,P0196,1,2026-02-17 20:22:00,4,299,299,299,299,299
O1048,U0107,P0139,1,2026-02-18 09:47:00,5,15999,15999,15999,15999,15999
O1049,U0333,P0167,1,2026-02-19 09:51:00,5,249,249,249,249,249
O1050,U0186,P0113,1,2026-02-19 20:34:00,4,42999,21999,21999,21999,21999
O1051,U0229,P0161,1,2026-02-20 09:38:00,5,599,599,599,599,599
O1052,U0116,P0162,1,2026-02-21 09:43:00,5,449,449,449,449,449
O1053,U0279,P0191,1,2026-02-21 20:53:00,4,399,399,399,399,399
O1054,U0205,P0149,1,2026-02-22 09:29:00,5,47999,47999,47999,47999,47999
O1055,U0359,P0166,1,2026-02-23 09:57:00,5,499,499,499,499,499
O1056,U0146,P0182,1,2026-02-23 20:44:00,4,5499,5499,5499,5499,5499
O1057,U0255,P0164,1,2026-02-24 09:49:00,5,199,199,199,199,199
O1058,U0196,P0126,1,2026-02-25 09:13:00,5,38999,38999,38999,38999,38999
O1059,U0309,P0165,1,2026-02-25 20:27:00,4,149,149,149,149,149
O1060,U0158,P0137,1,2026-02-26 09:33:00,5,2999,2999,2999,2999,2999
O1061,U0221,P0195,1,2026-02-27 09:18:00,5,349,349,349,349,349
O1062,U0123,P0146,1,2026-02-27 20:55:00,4,35999,35999,35999,35999,35999
O1063,U0293,P0168,1,2026-02-28 09:37:00,5,349,349,349,349,349
O1064,U0171,P0135,1,2026-03-01 09:12:00,5,6499,6499,6499,6499,6499
O1065,U0332,P0197,1,2026-03-01 20:35:00,4,599,599,599,599,599
O1066,U0105,P0162,1,2026-03-02 09:58:00,5,449,449,449,449,449
O1067,U0248,P0102,1,2026-03-03 09:44:00,5,49999,49999,49999,49999,49999
O1068,U0184,P0160,1,2026-03-03 20:26:00,4,3999,3999,3999,3999,3999
O1069,U0326,P0189,1,2026-03-04 09:32:00,5,899,899,899,899,899
O1070,U0137,P0167,1,2026-03-05 09:46:00,5,249,249,249,249,249
O1071,U0218,P0117,1,2026-03-05 20:51:00,4,64999,64999,64999,64999,64999
O1072,U0354,P0169,1,2026-03-06 09:21:00,5,399,399,399,399,399
O1073,U0143,P0133,1,2026-03-07 09:59:00,5,6499,6499,6499,6499,6499
O1074,U0273,P0198,1,2026-03-07 20:39:00,4,549,549,549,549,549
O1075,U0194,P0120,1,2026-03-08 09:16:00,5,13999,13999,13999,13999,13999
O1076,U0335,P0163,1,2026-03-09 09:51:00,5,749,749,749,749,749
O1077,U0118,P0166,1,2026-03-09 20:44:00,4,499,499,499,499,499
O1078,U0265,P0100,1,2026-03-10 09:43:00,5,24999,24999,24999,24999,24999
O1079,U0202,P0168,1,2026-03-11 09:35:00,5,349,349,349,349,349
O1080,U0300,P0193,1,2026-03-11 20:26:00,4,399,399,399,399,399
O1081,U0153,P0125,1,2026-03-12 09:39:00,5,96999,96999,96999,96999,96999
O1082,U0227,P0164,1,2026-03-13 09:55:00,5,199,199,199,199,199
O1083,U0102,P0132,1,2026-03-13 20:59:00,4,7999,7999,7999,7999,7999
O1084,U0282,P0169,1,2026-03-14 09:33:00,5,399,399,399,399,399
O1085,U0165,P0175,1,2026-03-15 09:18:00,5,7999,7999,7999,7999,7999
O1086,U0347,P0161,1,2026-03-15 20:57:00,4,599,599,599,599,599
O1087,U0124,P0138,1,2026-03-16 09:52:00,5,12999,12999,12999,12999,12999
O1088,U0214,P0162,1,2026-03-17 09:37:00,5,449,449,449,449,449
O1089,U0356,P0199,1,2026-03-17 20:19:00,4,699,699,699,699,699
O1090,U0132,P0145,1,2026-03-18 09:47:00,5,31999,31999,31999,31999,31999
O1091,U0275,P0167,1,2026-03-19 09:23:00,5,249,249,249,249,249
O1092,U0182,P0129,1,2026-03-19 20:44:00,4,35999,35999,35999,35999,35999
O1093,U0329,P0166,1,2026-03-20 09:51:00,5,499,499,499,499,499
O1094,U0147,P0185,1,2026-03-21 09:29:00,5,3499,3499,3499,3499,3499
O1095,U0251,P0164,1,2026-03-21 20:36:00,4,199,199,199,199,199
O1096,U0176,P0118,1,2026-03-22 09:55:00,5,74999,74999,74999,74999,74999
O1097,U0318,P0169,1,2026-03-23 09:41:00,5,399,399,399,399,399
O1098,U0104,P0136,1,2026-03-23 20:47:00,4,3499,3499,3499,3499,3499
O1099,U0236,P0192,1,2026-03-24 09:26:00,5,499,499,499,499,499
O1100,U0160,P0143,1,2026-03-25 09:32:00,5,41999,41999,41999,41999,41999
O1101,U0135,P0162,1,2026-03-26 09:43:00,5,449,449,449,449,449
O1102,U0220,P0171,1,2026-03-27 09:58:00,5,1499,1499,1499,1499,1499
O1103,U0151,P0121,1,2026-03-27 20:47:00,4,29999,29999,29999,29999,29999
O1104,U0288,P0169,1,2026-03-28 09:22:00,5,399,399,399,399,399
O1105,U0112,P0137,1,2026-03-29 09:51:00,5,2999,2999,2999,2999,2999
O1106,U0219,P0197,1,2026-03-29 20:37:00,4,599,599,599,599,599
O1107,U0342,P0165,1,2026-03-30 09:33:00,5,149,149,149,149,149
O1108,U0148,P0105,1,2026-03-31 09:45:00,5,28999,28999,28999,28999,28999
O1109,U0256,P0164,1,2026-03-31 20:52:00,4,199,199,199,199,199
O1110,U0197,P0131,1,2026-04-01 09:29:00,5,2999,2999,2999,2999,2999
O1111,U0305,P0199,1,2026-04-02 09:57:00,5,699,699,699,699,699
O1112,U0126,P0167,1,2026-04-02 20:47:00,4,249,249,249,249,249
O1113,U0272,P0124,1,2026-04-03 09:32:00,5,104999,104999,104999,104999,104999
O1114,U0188,P0161,1,2026-04-04 09:59:00,5,599,599,599,599,599
O1115,U0337,P0176,1,2026-04-04 20:53:00,4,699,699,699,699,699
O1116,U0111,P0168,1,2026-04-05 09:16:00,5,349,349,349,349,349
O1117,U0225,P0139,1,2026-04-06 09:42:00,5,15999,15999,15999,15999,15999
O1118,U0163,P0183,1,2026-04-06 20:49:00,4,2999,2999,2999,2999,2999
O1119,U0280,P0166,1,2026-04-07 09:58:00,5,499,499,499,499,499
O1120,U0142,P0108,1,2026-04-08 09:51:00,5,56999,56999,56999,56999,56999
O1121,U0238,P0175,1,2026-04-08 20:33:00,4,7999,7999,7999,7999,7999
O1122,U0109,P0169,1,2026-04-09 09:28:00,5,399,399,399,399,399
O1123,U0349,P0138,1,2026-04-10 09:43:00,5,12999,12999,12999,12999,12999
O1124,U0178,P0196,1,2026-04-10 20:47:00,4,299,299,299,299,299
O1125,U0264,P0164,1,2026-04-11 09:36:00,5,199,199,199,199,199
O1126,U0122,P0116,1,2026-04-12 09:27:00,5,129999,129999,129999,129999,129999
O1127,U0211,P0162,1,2026-04-12 20:58:00,4,449,449,449,449,449
O1128,U0308,P0195,1,2026-04-13 09:33:00,5,349,349,349,349,349
O1129,U0157,P0148,1,2026-04-14 09:52:00,5,33999,33999,33999,33999,33999
O1130,U0241,P0167,1,2026-04-14 20:39:00,4,249,249,249,249,249
O1131,U0138,P0122,1,2026-04-15 09:18:00,5,21999,21999,21999,21999,21999
O1132,U0199,P0161,1,2026-04-16 09:44:00,5,599,599,599,599,599
O1133,U0334,P0188,1,2026-04-16 20:47:00,4,3999,3999,3999,3999,3999
O1134,U0106,P0169,1,2026-04-17 09:39:00,5,399,399,399,399,399
O1135,U0228,P0134,1,2026-04-18 09:28:00,5,4499,4499,4499,4499,4499
O1136,U0175,P0198,1,2026-04-18 20:58:00,4,549,549,549,549,549
O1137,U0278,P0163,1,2026-04-19 09:35:00,5,749,749,749,749,749
O1138,U0119,P0106,1,2026-04-20 09:49:00,5,9999,9999,9999,9999,9999
O1139,U0247,P0165,1,2026-04-20 20:36:00,4,149,149,149,149,149
O1140,U0201,P0149,1,2026-04-21 09:41:00,5,47999,47999,47999,47999,47999
O1141,U0316,P0162,1,2026-04-22 09:53:00,5,449,449,449,449,449
O1142,U0154,P0179,1,2026-04-22 20:22:00,4,499,499,499,499,499
O1143,U0287,P0127,1,2026-04-23 09:48:00,5,28999,28999,28999,28999,28999
O1144,U0139,P0166,1,2026-04-24 09:36:00,5,499,499,499,499,499
O1145,U0222,P0182,1,2026-04-24 20:54:00,4,5499,5499,5499,5499,5499
O1146,U0166,P0168,1,2026-04-25 09:19:00,5,349,349,349,349,349
O1147,U0310,P0130,1,2026-04-26 09:43:00,5,44999,44999,44999,44999,44999
O1148,U0141,P0167,1,2026-04-26 20:46:00,4,249,249,249,249,249
O1149,U0254,P0194,1,2026-04-27 09:52:00,5,449,449,449,449,449
O1150,U0198,P0135,1,2026-04-28 09:28:00,5,6499,6499,6499,6499,6499
O1151,U0338,P0169,1,2026-04-28 20:58:00,4,399,399,399,399,399
O1152,U0127,P0140,1,2026-04-29 09:34:00,5,39999,39999,39999,39999,39999
O1153,U0237,P0161,1,2026-04-30 09:46:00,5,599,599,599,599,599
O1154,U0170,P0192,1,2026-04-30 20:57:00,4,499,499,499,499,499
O1155,U0286,P0162,1,2026-05-01 09:31:00,5,449,449,449,449,449
O1156,U0115,P0110,1,2026-05-02 09:55:00,5,16999,16999,16999,16999,16999
O1157,U0212,P0163,1,2026-05-02 20:38:00,4,749,749,749,749,749
O1158,U0351,P0181,1,2026-05-03 09:28:00,5,9999,9999,9999,9999,9999
O1159,U0145,P0165,1,2026-05-04 09:41:00,5,149,149,149,149,149
O1160,U0302,P0123,1,2026-05-04 20:51:00,4,39999,39999,39999,39999,39999
O1161,U0185,P0167,1,2026-05-05 09:52:00,5,249,249,249,249,249
O1162,U0243,P0166,1,2026-05-06 09:49:00,5,499,499,499,499,499
O1163,U0101,P0180,1,2026-05-06 20:27:00,4,2999,2999,2999,2999,2999
O1164,U0223,P0168,1,2026-05-07 09:38:00,5,349,349,349,349,349
O1165,U0162,P0112,1,2026-05-08 09:59:00,5,1999,42999,42999,42999,42999
O1166,U0331,P0169,1,2026-05-08 20:35:00,4,399,399,399,399,399
O1167,U0120,P0133,1,2026-05-09 09:51:00,5,6499,6499,6499,6499,6499
O1168,U0216,P0193,1,2026-05-10 09:36:00,5,399,399,399,399,399
O1169,U0260,P0164,1,2026-05-10 20:41:00,4,199,199,199,199,199
O1170,U0110,P0121,1,2026-05-11 09:49:00,5,29999,29999,29999,29999,29999
O1171,U0204,P0161,1,2026-05-12 09:32:00,5,599,599,599,599,599
O1172,U0355,P0189,1,2026-05-12 20:39:00,4,899,899,899,899,899
O1173,U0134,P0163,1,2026-05-13 09:41:00,5,749,749,749,749,749
O1174,U0290,P0109,1,2026-05-14 09:28:00,5,29999,29999,29999,29999,29999
O1175,U0177,P0165,1,2026-05-14 20:58:00,4,149,149,149,149,149
O1176,U0315,P0184,1,2026-05-15 09:38:00,5,299,299,299,299,299
O1177,U0155,P0167,1,2026-05-16 09:41:00,5,249,249,249,249,249
O1178,U0231,P0191,1,2026-05-16 20:59:00,4,399,399,399,399,399
O1179,U0100,P0132,1,2026-05-17 09:27:00,5,7999,7999,7999,7999,7999
O1180,U0269,P0166,1,2026-05-18 09:59:00,5,499,499,499,499,499
O1181,U0192,P0172,1,2026-05-18 20:31:00,4,2999,2999,2999,2999,2999
O1182,U0346,P0168,1,2026-05-19 09:21:00,5,349,349,349,349,349
O1183,U0117,P0129,1,2026-05-20 09:54:00,5,35999,35999,35999,35999,35999
O1184,U0224,P0162,1,2026-05-20 20:29:00,4,449,449,449,449,449
O1185,U0144,P0161,1,2026-05-21 09:34:00,5,599,599,599,599,599
O1186,U0304,P0178,1,2026-05-22 09:41:00,5,24999,24999,24999,24999,24999
O1187,U0189,P0169,1,2026-05-22 20:53:00,4,399,399,399,399,399
O1188,U0276,P0130,1,2026-05-23 09:32:00,5,44999,44999,44999,44999,44999
O1189,U0128,P0167,1,2026-05-24 09:42:00,5,249,249,249,249,249
O1190,U0249,P0194,1,2026-05-24 20:47:00,4,449,449,449,449,449
O1191,U0164,P0115,1,2026-05-25 09:18:00,5,84999,84999,84999,84999,84999
O1192,U0210,P0163,1,2026-05-26 09:48:00,5,749,749,749,749,749
O1193,U0357,P0165,1,2026-05-26 20:59:00,4,149,149,149,149,149
O1194,U0131,P0144,1,2026-05-27 09:53:00,5,61999,61999,61999,61999,61999
O1195,U0292,P0166,1,2026-05-28 09:24:00,5,499,499,499,499,499
O1196,U0113,P0190,1,2026-05-28 20:31:00,4,5499,5499,5499,5499,5499
O1197,U0229,P0168,1,2026-05-29 09:52:00,5,349,349,349,349,349
O1198,U0174,P0139,1,2026-05-30 09:39:00,5,15999,15999,15999,15999,15999
O1199,U0320,P0162,1,2026-05-30 20:55:00,4,449,449,449,449,449
O1200,U0159,P0103,1,2026-05-31 09:41:00,5,34999,34999,34999,34999,34999
O1201,U0147,P0169,1,2026-06-01 09:36:00,5,399,399,399,399,399
O1202,U0246,P0128,1,2026-06-02 09:48:00,5,15999,15999,15999,15999,15999
O1203,U0179,P0162,1,2026-06-02 20:49:00,4,449,449,449,449,449
O1204,U0333,P0192,1,2026-06-03 09:44:00,5,499,499,499,499,499
O1205,U0108,P0167,1,2026-06-04 09:58:00,5,249,249,249,249,249
O1206,U0221,P0141,1,2026-06-04 20:28:00,4,34999,34999,34999,34999,34999
O1207,U0152,P0165,1,2026-06-05 09:32:00,5,149,149,149,149,149
O1208,U0306,P0187,1,2026-06-06 09:46:00,5,4999,4999,4999,4999,4999
O1209,U0191,P0163,1,2026-06-06 20:55:00,4,749,749,749,749,749
O1210,U0270,P0107,1,2026-06-07 09:27:00,5,57999,57999,57999,57999,57999
O1211,U0124,P0161,1,2026-06-08 09:49:00,5,599,599,599,599,599
O1212,U0218,P0195,1,2026-06-08 20:36:00,4,349,349,349,349,349
O1213,U0341,P0164,1,2026-06-09 09:54:00,5,199,199,199,199,199
O1214,U0146,P0136,1,2026-06-10 09:41:00,5,3499,3499,3499,3499,3499
O1215,U0233,P0168,1,2026-06-10 20:48:00,4,349,349,349,349,349
O1216,U0169,P0199,1,2026-06-11 09:22:00,5,699,699,699,699,699
O1217,U0322,P0125,1,2026-06-12 09:59:00,5,96999,96999,96999,96999,96999
O1218,U0114,P0166,1,2026-06-12 20:44:00,4,499,499,499,499,499
O1219,U0208,P0173,1,2026-06-13 09:26:00,5,2599,2599,2599,2599,2599
O1220,U0295,P0167,1,2026-06-14 09:55:00,5,249,249,249,249,249
O1221,U0130,P0137,1,2026-06-14 20:39:00,4,2999,2999,2999,2999,2999
O1222,U0258,P0162,1,2026-06-15 09:38:00,5,449,449,449,449,449
O1223,U0181,P0102,1,2026-06-16 09:57:00,5,49999,49999,49999,49999,49999
O1224,U0339,P0165,1,2026-06-16 20:24:00,4,149,149,149,149,149
O1225,U0121,P0196,1,2026-06-17 09:43:00,5,299,299,299,299,299
O1226,U0214,P0142,1,2026-06-18 09:59:00,5,45999,45999,45999,45999,45999
O1227,U0309,P0168,1,2026-06-18 20:52:00,4,349,349,349,349,349
O1228,U0156,P0169,1,2026-06-19 09:41:00,5,399,399,399,399,399
O1229,U0267,P0139,1,2026-06-20 09:54:00,5,15999,15999,15999,15999,15999
O1230,U0116,P0167,1,2026-06-20 20:38:00,4,249,249,249,249,249
O1231,U0230,P0185,1,2026-06-21 09:36:00,5,3499,3499,3499,3499,3499
O1232,U0171,P0166,1,2026-06-22 09:58:00,5,499,499,499,499,499
O1233,U0353,P0193,1,2026-06-22 20:29:00,4,399,399,399,399,399
O1234,U0137,P0164,1,2026-06-23 09:27:00,5,199,199,199,199,199
O1235,U0298,P0146,1,2026-06-24 09:55:00,5,35999,35999,35999,35999,35999
O1236,U0104,P0163,1,2026-06-24 20:46:00,4,749,749,749,749,749
O1237,U0213,P0191,1,2026-06-25 09:39:00,5,399,399,399,399,399
O1238,U0301,P0168,1,2026-06-26 09:42:00,5,349,349,349,349,349
O1239,U0150,P0119,1,2026-06-26 20:56:00,4,16999,16999,16999,16999,16999
O1240,U0261,P0162,1,2026-06-27 09:44:00,5,449,449,449,449,449
O1241,U0118,P0161,1,2026-06-28 09:49:00,5,599,599,599,599,599
O1242,U0227,P0189,1,2026-06-28 20:32:00,4,899,899,899,899,899
O1243,U0336,P0167,1,2026-06-29 09:26:00,5,249,249,249,249,249
O1244,U0140,P0147,1,2026-06-30 09:58:00,5,29999,29999,29999,29999,29999
O1245,U0248,P0165,1,2026-06-30 20:50:00,4,149,149,149,149,149
O1246,U0165,P0198,1,2026-07-01 09:28:00,5,549,549,549,549,549
O1247,U0314,P0126,1,2026-07-02 09:47:00,5,38999,38999,38999,38999,38999
O1248,U0102,P0166,1,2026-07-02 20:33:00,4,499,499,499,499,499
O1249,U0226,P0194,1,2026-07-03 09:53:00,5,449,449,449,449,449
O1250,U0176,P0131,1,2026-07-04 09:31:00,5,2999,2999,2999,2999,2999
O1251,U0294,P0169,1,2026-07-04 20:49:00,4,399,399,399,399,399
O1252,U0125,P0145,1,2026-07-05 09:55:00,5,31999,31999,31999,31999,31999
O1253,U0205,P0162,1,2026-07-06 09:43:00,5,449,449,449,449,449
O1254,U0352,P0197,1,2026-07-06 20:58:00,4,599,599,599,599,599
O1255,U0133,P0163,1,2026-07-07 09:48:00,5,749,749,749,749,749
O1256,U0271,P0104,1,2026-07-08 09:42:00,5,12999,12999,12999,12999,12999
O1257,U0187,P0165,1,2026-07-08 20:29:00,4,149,149,149,149,149
O1258,U0319,P0174,1,2026-07-09 09:28:00,5,1999,1999,1999,1999,1999
O1259,U0158,P0168,1,2026-07-10 09:39:00,5,349,349,349,349,349
O1260,U0259,P0190,1,2026-07-10 20:47:00,4,5499,5499,5499,5499,5499
O1261,U0112,P0167,1,2026-07-11 09:51:00,5,249,249,249,249,249
O1262,U0217,P0199,1,2026-07-12 09:55:00,5,699,699,699,699,699
O1263,U0330,P0166,1,2026-07-12 20:52:00,4,499,499,499,499,499
O1264,U0149,P0120,1,2026-07-13 09:46:00,5,13999,13999,13999,13999,13999
O1265,U0235,P0169,1,2026-07-14 09:29:00,5,399,399,399,399,399
O1266,U0173,P0195,1,2026-07-14 20:55:00,4,349,349,349,349,349
O1267,U0277,P0164,1,2026-07-15 09:42:00,5,199,199,199,199,199
O1268,U0119,P0149,1,2026-07-16 09:48:00,5,47999,47999,47999,47999,47999
O1269,U0207,P0162,1,2026-07-16 20:58:00,4,449,449,449,449,449
O1270,U0354,P0196,1,2026-07-17 09:27:00,5,299,299,299,299,299
O1271,U0132,P0167,1,2026-07-18 09:55:00,5,249,249,249,249,249
O1272,U0307,P0192,1,2026-07-18 20:41:00,4,499,499,499,499,499
O1273,U0153,P0133,1,2026-07-19 09:43:00,5,6499,6499,6499,6499,6499
O1274,U0263,P0168,1,2026-07-20 09:37:00,5,349,349,349,349,349
O1275,U0103,P0117,1,2026-07-20 20:49:00,4,64999,64999,64999,64999,64999
O1276,U0225,P0165,1,2026-07-21 09:56:00,5,149,149,149,149,149
O1277,U0182,P0191,1,2026-07-22 09:34:00,5,399,399,399,399,399
O1278,U0344,P0169,1,2026-07-22 20:29:00,4,399,399,399,399,399
O1279,U0129,P0132,1,2026-07-23 09:58:00,5,7999,7999,7999,7999,7999
O1280,U0219,P0166,1,2026-07-24 09:42:00,5,499,499,499,499,499
O1281,U0296,P0184,1,2026-07-24 20:50:00,4,299,299,299,299,299
O1282,U0148,P0161,1,2026-07-25 09:41:00,5,599,599,599,599,599
O1283,U0234,P0143,1,2026-07-26 09:46:00,5,41999,41999,41999,41999,41999
O1284,U0172,P0163,1,2026-07-26 20:53:00,4,749,749,749,749,749
O1285,U0273,P0162,1,2026-07-27 09:53:00,5,449,449,449,449,449
O1286,U0111,P0121,1,2026-07-28 09:32:00,5,29999,29999,29999,29999,29999
O1287,U0209,P0167,1,2026-07-28 20:58:00,4,249,249,249,249,249
O1288,U0356,P0198,1,2026-07-29 09:46:00,5,549,549,549,549,549
O1289,U0136,P0166,1,2026-07-30 09:58:00,5,499,499,499,499,499
O1290,U0312,P0186,1,2026-07-30 20:31:00,4,1899,1899,1899,1899,1899
O1291,U0160,P0164,1,2026-07-31 09:29:00,5,199,199,199,199,199
O1292,U0252,P0148,1,2026-08-01 09:47:00,5,33999,33999,33999,33999,33999
O1293,U0186,P0168,1,2026-08-01 20:36:00,4,349,349,349,349,349
O1294,U0335,P0193,1,2026-08-02 09:58:00,5,399,399,399,399,399
O1295,U0123,P0130,1,2026-08-03 09:34:00,5,44999,44999,44999,44999,44999
O1296,U0215,P0162,1,2026-08-03 20:54:00,4,449,449,449,449,449
O1297,U0348,P0161,1,2026-08-04 09:41:00,5,599,599,599,599,599
O1298,U0159,P0197,1,2026-08-05 09:55:00,5,599,599,599,599,599
O1299,U0279,P0169,1,2026-08-05 20:47:00,4,399,399,399,399,399
O1300,U0105,P0114,1,2026-08-06 09:46:00,5,62999,62999,62999,62999,62999
O1301,U0222,P0165,1,2026-08-06 20:38:00,4,149,149,149,149,149
O1302,U0184,P0196,1,2026-08-07 09:55:00,5,299,299,299,299,299
O1303,U0347,P0162,1,2026-08-08 09:49:00,5,449,449,449,449,449
O1304,U0128,P0134,1,2026-08-08 20:54:00,4,4499,4499,4499,4499,4499
O1305,U0216,P0169,1,2026-08-09 09:42:00,5,399,399,399,399,399
O1306,U0308,P0172,1,2026-08-10 09:56:00,5,2999,2999,2999,2999,2999
O1307,U0154,P0167,1,2026-08-10 20:41:00,4,249,249,249,249,249
O1308,U0256,P0195,1,2026-08-11 09:44:00,5,349,349,349,349,349
O1309,U0110,P0140,1,2026-08-12 09:59:00,5,39999,39999,39999,39999,39999
O1310,U0237,P0163,1,2026-08-12 20:46:00,4,749,749,749,749,749
O1311,U0177,P0166,1,2026-08-13 09:28:00,5,499,499,499,499,499
O1312,U0342,P0192,1,2026-08-14 09:54:00,5,499,499,499,499,499
O1313,U0143,P0168,1,2026-08-14 20:35:00,4,349,349,349,349,349
O1314,U0278,P0123,1,2026-08-15 09:43:00,5,2999,39999,39999,39999,39999
O1315,U0107,P0164,1,2026-08-16 09:51:00,5,199,199,199,199,199
O1316,U0224,P0191,1,2026-08-16 20:48:00,4,399,399,399,399,399
O1317,U0351,P0161,1,2026-08-17 09:56:00,5,599,599,599,599,599
O1318,U0134,P0112,1,2026-08-18 09:33:00,5,42999,42999,42999,42999,42999
